"gene","Baseline.lfc","Baseline.padj","Middle.lfc","Middle.padj","Transitional/Late.lfc","Transitional/Late.padj"
"GNAS",0.0399916823210855,0.939210422405198,-0.0761454001124466,0.903050791380447,0.942542397592197,0.000750873668584559
"GNB1",-0.198982348473217,0.406917204060251,-0.0275803904212388,0.953632070663508,0.524190461056481,0.0358828505042627
"GNLY",0.0611476582515342,0.959133707447141,-1.26321170936221,0.371879406221112,-1.271488202998,0.0984043506418442
"GP1BB",0.642520461254874,0.324536531365129,0.178836983739144,0.855206577245221,1.42240208761624,0.000178991099336269
"GPI",0.293973231499843,0.55435186869748,-0.0225572149091775,0.971294029381405,0.465165497857132,0.101777261058198
"GPR183",0.0443230794442027,0.84763311425039,0.0883178074037847,0.88447933738977,1.14742377007222,0.000270231632590023
"GRB2",0.2513556169969,0.259486555068433,0.147115619018544,0.688523117462791,-0.0164572162343415,0.930080485000173
"GTF3C1",0.286109102116221,0.236374177184412,-0.234303622197719,0.813630414972154,0.19919674902581,0.447417569829255
"GUSB",0.356267343589098,0.324536531365129,-0.239683623926664,0.868372812691331,0.485448454785981,0.117852693408765
"GZMA",-0.148985406915912,0.850278914604743,-0.495863476942238,0.546935697267719,-1.43069519475858,0.00372689892458848
"GZMB",0.181661438924603,0.809893961873225,-0.215276734063046,0.875929494381779,-0.367899404437617,0.284932723583183
"GZMH",0.282737869940764,0.691146196715535,-0.206080595236363,0.886322869592513,0.338460509226556,0.360364213857495
"GZMK",0.804577063717481,0.100961727134593,-0.276381333699273,0.792998837808121,0.150331362592143,0.695059207714098
"GZMM",1.12379280710495,0.089306039339224,0.37304036614662,0.707257041554595,0.716212238005165,0.0996530188471417
"HAMP",NA,NA,NA,NA,0.139759607736806,0.557506765217345
"HAVCR2",-0.126456315669579,0.697798831712596,0.741301166914972,0.471569425035421,-1.25386255009582,0.00203942628568184
"HDAC3",0.329030060634295,0.186035157495104,-0.179485093439371,0.728133398871565,0.192281054954586,0.447885260801852
"HDAC4",0.488250090256249,0.271024697215709,0.441362948940009,0.333491867204706,-0.192735631329701,0.425559053036766
"HFE",NA,NA,-0.428304274172564,0.545973238063163,-0.340246398158643,0.276530585048542
"HIF1A",0.0480271031069694,0.88318157318739,0.177951865246937,0.688523117462791,-0.780838981097837,0.00736192833184049
"HLA-A",1.19852640917907,0.589628287440809,0.535375445907777,0.899128825348437,-0.644149789173387,0.618932646188582
"HLA-B",0.62330019867164,0.271024697215709,0.394840180405115,0.639739409733424,0.0255418768272939,0.95975805526061
"HLA-C",1.11637993784936,0.0703080278385873,0.427089202617955,0.6388301325657,-0.247737524766547,0.502934210390251
"HLA-DMA",-0.487648174589387,0.067658146451247,-0.0407743162595349,0.967478219547074,0.221609392622405,0.606241048404694
"HLA-DMB",0.804690621277062,0.0554734686287525,0.056181051553196,0.953632070663508,-0.150741298354106,0.80487008462619
"HLA-DOB",NA,NA,-0.611210709942116,0.466959086585395,0.0422511056732002,0.906639759658492
"HLA-DPA1",-0.527998063948694,0.390809091671674,-0.150597063500584,0.908945003886069,0.671835248880681,0.1371031223293
"HLA-DPB1",0.61143843735606,0.13824110271582,0.0451329261662945,0.967478219547074,0.128009934074241,0.817778805731646
"HLA-DQA1",-0.45034090190941,0.230905835093829,-0.20949601968797,0.807960766628768,0.771626744636799,0.0342630163154917
"HLA-DQB1",-0.133988118535196,0.618974420158514,-0.183829499150773,0.792998837808121,0.565970937869703,0.11579316196771
"HLA-DRA",-0.248259196830993,0.467328225033696,-0.0971467081838213,0.908945003886069,-0.238862300964447,0.624750501967348
"HLA-DRB1",-0.155359280946106,0.689737446077898,0.145343682409681,0.87790501263783,0.669393101926335,0.0592980688367478
"HMGB1",-0.357082580951293,0.608386780316412,-0.107822503651594,0.903050791380447,0.545123641732207,0.0912901373249877
"HMGB2",0.164704201727528,0.576157596276871,-0.00737878098897937,0.978261778184205,-0.705903143736736,0.0172425161816103
"HMGN1",NA,NA,-0.868400493726357,0.454637649778811,-0.567501091596969,0.12113151382571
"HPRT1",0.0284799915568339,0.90337607913264,-0.69651732252715,0.287501304231225,-0.614938720781296,0.0418606661764939
"HRAS",0.0779479876981801,0.838987735358543,-0.0431923578985289,0.967492762293064,0.180023495143399,0.502934210390251
"HSD11B1",NA,NA,NA,NA,0.128866147812041,0.436807568990684
"HSH2D",0.551135134349336,0.447401751041282,0.77937210898107,0.371879406221112,-0.151143523196509,0.628648271889793
"HSPB1",0.122022508837799,0.77844605699059,0.522620323682408,0.568016722896572,-0.427998867403293,0.237379780405584
"HSPB2",NA,NA,-0.484026724561586,0.444223576274288,0.294147152969883,0.125613215694
"ICAM1",0.565714914611683,0.304593465596955,-0.0625680877681383,0.908945003886069,-0.682858402080511,0.0320837008339765
"ICAM2",0.181934307653533,0.602493044440935,0.0769436537331547,0.903050791380447,0.905895837809865,0.000227155197460272
"ICAM3",1.02567114252343,0.063794237334178,0.511618290000706,0.454637649778811,-0.704216536525553,0.0542995356186848
"ICAM4",-0.336673890261633,0.789589730408624,-0.0313998783154972,0.974626316357233,-0.592267637171008,0.315636597893801
"ICOS",-0.414822253171255,0.259486555068433,-0.788705086156364,0.327628092285579,-0.861756513169976,0.0263004340147329
"ICOSLG",-0.0480776612951104,0.858570991350522,NA,NA,0.364909212970628,0.0419035532644409
"IDO1",-0.244062449942659,0.715927322792651,0.193915161045842,0.643969871939575,-1.46027395555248,0.0264413741566942
"IDO2",-0.116118597194253,0.864267992879593,0.104259715446871,0.881521494576279,-1.44948846157191,0.0114897080981269
"IFI16",-0.623826493013688,0.081688447738569,0.0944364645916558,0.816661233933368,-0.224344955005982,0.249331762270299
"IFI35",0.747792385220786,0.163717583791726,0.717352023515314,0.346384907869684,-1.20898837450582,0.00663424950450096
"IFI44",-0.681172861365905,0.176484715782166,-0.00970659277800756,0.975984469482266,-0.953071236999593,0.0851670550190568
"IFIH1",-0.4087716923681,0.132309169889294,0.251939682873864,0.568016722896572,-1.1434173160651,0.00663424950450096
"IFIT1",-1.17287381111067,0.155168364089066,0.42924798096421,0.466959086585395,-1.39303012372639,0.0309997212809706
"IFIT2",-0.947446046697515,0.0374910446181098,0.122065414414275,0.872534085304873,-1.49709269898917,0.0134096878934511
"IFIT3",-1.26359428161573,0.0433620083584366,0.295052983909377,0.547517072557079,-1.27077059013313,0.0273133207784016
"IFITM1",-0.335725610195274,0.259486555068433,0.258026788065271,0.460870683265676,-0.751818950918658,0.00198911487883008
"IFNA2",NA,NA,-0.346546224211882,0.582516112428618,-0.0505721786872515,0.827924689408412
"IFNA4",NA,NA,NA,NA,0.119009775873395,0.502934210390251
"IFNAR1",0.0121655510314653,0.975770319016928,-0.0824721899831493,0.903050791380447,0.206520537465916,0.323976674735764
"IFNAR2",-0.71540099893826,0.054559612812875,0.0258937442487062,0.953632070663508,0.265244012405325,0.35483065257414
"IFNB1",0.0481646993747571,0.837283750517219,-1.39101657071939,0.303874168093537,-1.42597220804447,0.00892071289265163
"IFNG",-0.489434038041868,0.253480838761663,-1.15782424427845,0.305447686797655,-1.54801125274393,9.74725883065054e-05
"IFNGR1",-0.245783333307164,0.691278570108313,0.273598181784596,0.545973238063163,-0.45390901948643,0.238036891072724
"IFNGR2",0.38974796049137,0.418620154516171,0.559841957075195,0.371879406221112,-0.646505058742477,0.150386611236322
"IGF2R",0.218653384154253,0.686241822271568,0.321885112045159,0.545973238063163,-0.108914736714137,0.763805874706996
"IKBKAP",-0.248951505611046,0.547182097440266,0.036659415093192,0.953632070663508,0.662841779008984,0.0276444527675574
"IKBKB",0.341470951951425,0.250818115122613,-0.0817390392947672,0.887925118800806,0.367916722073378,0.0581952554468265
"IKBKE",0.914002479552926,0.055686040709352,0.234756250618561,0.63272548653775,0.304061892225389,0.247556317621887
"IKBKG",0.729307343894167,0.050281524229643,-0.231621041322107,0.872890884269005,0.431444638965533,0.0880731560471895
"IKZF1",0.160326645201319,0.627902741519725,-0.100121561853314,0.872890884269005,0.425238335606672,0.035057286216351
"IKZF2",-0.599259271242071,0.103882985803793,-1.82238299663468,0.266180644526704,0.0649617148969686,0.896202999048441
"IKZF3",0.249122082820788,0.589628287440809,-0.121502482187203,0.891135568997975,0.842380821071078,0.018024817745451
"IL10",NA,NA,-0.453321205952923,0.492770726407413,-0.384367187768468,0.0882202631463542
"IL10RA",-0.0792048070393481,0.786388744144998,0.079639244276235,0.904239392408198,0.508672887067593,0.0512579584938525
"IL10RB",-0.319629795705463,0.259486555068433,0.301130616729369,0.441844882197514,0.0452482810596777,0.829367265721356
"IL11RA",1.2898573543122,0.0374910446181098,0.274897384171464,0.69867136485216,1.26326461537449,0.000434032468150847
"IL12B",NA,NA,NA,NA,0.333482216717639,0.0159261286562313
"IL12RB1",-0.0766263261731082,0.864267992879593,-0.0934965269833574,0.886322869592513,0.325651168345924,0.165999480228266
"IL12RB2",-0.450801450820024,0.360480064807791,-1.09855445898488,0.371879406221112,0.342634145233675,0.323976674735764
"IL13RA1",-0.436147399939147,0.39582740485323,0.0265449461586353,0.967478219547074,-0.404503498534296,0.361885760229974
"IL15",0.075904272049443,0.837283750517219,-0.401674739826086,0.371879406221112,-0.0236680593675054,0.956445814744274
"IL16",0.299253241547341,0.37717648553629,0.0564846625176258,0.908945003886069,0.264564616352464,0.16472028385275
"IL17A",NA,NA,NA,NA,-0.0281670001827337,0.917597536585492
"IL17B",NA,NA,NA,NA,0.288712225688703,0.0398653204245008
"IL17F",NA,NA,NA,NA,0.162656427077487,0.323976674735764
"IL17RA",0.323564209385225,0.438316400457697,0.293547017947603,0.444223576274288,0.186906036694067,0.522725689078462
"IL18",-0.164059435802589,0.580785078330028,-1.5634570259322,0.281672579356394,-0.678374793025442,0.0508781360840097
"IL18R1",0.124862233588444,0.715927322792651,-0.216287508290718,0.816661233933368,-1.12469753168344,9.74725883065054e-05
"IL18RAP",0.0400054301720703,0.959133707447141,0.407377156549188,0.568016722896572,-2.16107767233725,1.77266356899936e-05
"IL1A",NA,NA,NA,NA,-0.610629219845558,0.16483746142464
"IL1B",-0.764163838842634,0.252041082897979,0.182757019763551,0.760017309311651,-0.957131305930085,0.00202671752774068
"IL1R1",0.282334494076844,0.696937423575401,0.560232752971888,0.546569100245798,-0.512040789223628,0.190190527688501
"IL1R2",0.224980813712747,0.773745137763824,0.67074362290815,0.568016722896572,-2.77380252099216,0.00121814884786083
"IL1RAP",-0.468531511859041,0.392543207284871,0.468390148324115,0.492770726407413,-0.802393551394095,0.0146873027705585
"IL1RL1",-0.602382803095145,0.0578867511921608,-0.402534862979784,0.628133023062089,-0.349857073123038,0.280694336216518
"IL1RL2",NA,NA,-0.940669391994948,0.444223576274288,-1.09895431048551,0.0252132093390341
"IL1RN",0.527794931691356,0.392543207284871,0.769489330405095,0.305447686797655,-1.64381186699158,0.000260509901747807
"IL20",NA,NA,NA,NA,0.11295327275964,0.605604657735181
"IL21",NA,NA,NA,NA,-0.162089930730514,0.413065056695695
"IL21R",0.273791933574431,0.52394706154707,0.316602567616254,0.650647590591575,0.0664391353711693,0.845387019884194
"IL22RA2",NA,NA,NA,NA,-1.03371541263247,0.0450177487670759
"IL23A",-0.420369338117839,0.122509509142668,NA,NA,-0.224892695866298,0.477982340052193
"IL26",NA,NA,-0.554840311612998,0.547517072557079,-0.357051299499465,0.218336974316869
"IL27",NA,NA,0.620019499098233,0.444223576274288,0.0314407538090151,0.866487200111391
"IL28B",-0.38670410660581,0.537040517152898,NA,NA,0.214149277762989,0.159309640040712
"IL29",-0.499211798101436,0.406917204060251,0.190229856810898,0.883808893108192,0.0172344877255135,0.932728762562329
"IL2RA",-0.124105248123526,0.691146196715535,-0.710926683144396,0.479089996447799,-1.74510698601846,0.000178991099336269
"IL2RB",0.449922958363327,0.185172789223996,-0.432936436346274,0.444223576274288,0.126794862367992,0.763805874706996
"IL2RG",-0.226547491441529,0.688613023814337,-0.427896771507021,0.471569425035421,0.280270979557686,0.386722030882548
"IL3",NA,NA,NA,NA,0.194396299245294,0.28675226755308
"IL33",-0.177867715045874,0.427274699644448,-1.11232117322603,0.433852607643182,-1.52286325240481,0.00723081070654436
"IL4",-0.172642488066577,0.559370055478093,-0.095760556028571,0.925772792238347,0.470339982343461,0.164682390630615
"IL4R",0.766662195577691,0.108301563599152,0.284742587317492,0.534428177290924,-0.491680687619187,0.0488425162257344
"IL5RA",-0.369967431280333,0.195924390654492,-0.996777383571864,0.434883467552796,-0.938262467322026,0.0331544011268808
"IL6",NA,NA,-0.249908316577163,0.755636089662308,-0.306193152931852,0.520064997828641
"IL6R",0.361879231751935,0.360480064807791,0.367435384469873,0.545973238063163,0.261662204586311,0.477982340052193
"IL6ST",-0.42889729177063,0.145945033682347,-0.395462826237937,0.38502015362719,0.3912761507705,0.0508781360840097
"IL7",-0.0158328757294557,0.974557456482332,-0.991672000606068,0.337366342129182,0.442122471582215,0.201128329784846
"IL7R",-0.20491775029757,0.569404765777919,-0.325758924336895,0.687301273171341,1.00345493470846,0.00114586748369647
"IL8",1.08092087541414,0.185172789223996,-0.0563544714154514,0.936320210200911,-0.307520082279488,0.520672523987685
"IL9",1.30559762000398,0.0832026621874523,0.486441800268395,0.553583060876595,-0.853410447546797,0.078331622748113
"ILF3",0.232757551817016,0.508608797708122,-0.426225006862285,0.444223576274288,0.405902254295036,0.0635481169774069
"IRAK1",0.532338807621354,0.108301563599152,0.0567017720170249,0.908945003886069,0.171908112650806,0.415640554813101
"IRAK2",0.219322998536127,0.537795701902816,0.225006013316826,0.676723184982114,-0.460639371814155,0.0429943846281439
"IRAK3",0.0733314861691472,0.924985225850953,0.29248327186292,0.719852281308919,-0.924365231728665,0.0256366832766807
"IRAK4",-0.148391481910146,0.516172393626208,-0.312440523517669,0.444223576274288,-0.0230136012869515,0.905181107163888
"IRF1",-0.147337760483865,0.608386780316412,0.358453357625285,0.416424375239673,0.0165297043362873,0.95975805526061
"IRF3",0.394434479196654,0.176350848822307,-0.0792655853540989,0.886322869592513,0.381246633888134,0.135692392511348
"IRF4",-0.225170717331485,0.491695447463154,-1.41253108504142,0.266180644526704,-0.355893191669205,0.239576293261759
"IRF5",0.365443276682615,0.176350848822307,0.698897434887067,0.337366342129182,-0.344893642083303,0.275753448778061
"IRF7",0.985145250028044,0.13824110271582,0.791543754301291,0.369337565978895,-1.14011555755364,0.0607031449199938
"IRF8",-0.119222589818642,0.695870676630877,-0.0953340985698166,0.883808893108192,0.147320987020803,0.451716954848168
"IRGC",NA,NA,0.0276686153268733,0.974626316357233,-0.800815805608395,0.0352763102321252
"IRGM",NA,NA,-1.08787492115702,0.303874168093537,-0.624672642347924,0.0984043506418442
"ISG20",0.199367807437625,0.41752719438064,0.325169612631383,0.471569425035421,-0.521256496016399,0.0463783060388941
"ITGA2B",-0.0825862970860971,0.901328396393077,-0.153054813383898,0.896344862072263,1.4132177691157,0.000843939215771017
"ITGA4",-0.291714266759005,0.364165734202687,-0.491519425882764,0.367487347780171,0.524844536294173,0.0167426668454188
"ITGA5",0.530849165709993,0.255159138116806,0.552209850971181,0.287501304231225,0.405250866068075,0.0685271821248039
"ITGA6",-0.106733198540899,0.715927322792651,-0.271926891731895,0.707782216001204,0.973295787561797,0.0010713622247533
"ITGAE",NA,NA,NA,NA,0.240615983336848,0.0810282827065207
"ITGAL",0.409487200990736,0.392543207284871,0.0369237469881192,0.953632070663508,1.2031210861045,0.000748624442749691
"ITGAM",0.395235980051886,0.268597977978044,0.483760391892178,0.371879406221112,-1.11625921391291,0.0017288624483852
"ITGAX",0.656881279722214,0.13824110271582,0.315514798125811,0.545973238063163,0.438556603174301,0.0866223269406558
"ITGB1",-0.535059859053233,0.100961727134593,-0.33987503778307,0.466959086585395,0.583573478485121,0.0266912619516832
"ITGB2",1.04045251020596,0.0374910446181098,0.298662451201691,0.546569100245798,0.296551010924649,0.225623772156408
"ITLN1",-0.260746469627109,0.41752719438064,-0.523151918991823,0.534428177290924,0.161769481049729,0.566525026547338
"ITLN2",NA,NA,-0.0172215842777339,0.979349227380955,-0.487779377644163,0.0225076932530263
"JAK1",-0.484092413212132,0.0511102908787247,-0.319557634016263,0.545973238063163,0.435773864202513,0.0500426619547068
"JAK2",-0.258897048854539,0.427274699644448,-0.0544522024256526,0.908945003886069,-0.228509309901176,0.35077362356472
"JAK3",1.02554557538996,0.0662256127122073,0.300330393534992,0.479089996447799,-0.0740216522527923,0.766411397764249
"JUN",0.215940094430213,0.55435186869748,-0.0137544574220065,0.974626316357233,-0.631111427148262,0.0430896747456239
"KCNJ2",-0.652889438926628,0.282421246203793,0.0149225139387799,0.974626316357233,-0.579904377998876,0.0996530188471417
"KEAP1",0.0506127608907683,0.895389593566014,-0.230685899527298,0.821157154011136,-0.00194917133009032,0.993542878022863
"KIR2DL4",-0.19260508901538,0.537795701902816,NA,NA,0.427750469741291,0.0159976837778705
"KIR3DL1",NA,NA,NA,NA,0.12232306826837,0.550406409312655
"KIR3DL2",-0.131404729469118,0.821724181810816,-0.636693693536549,0.471569425035421,-0.431415837379958,0.223630819752653
"KIR3DL3",NA,NA,NA,NA,0.295408424082527,0.0778721463406423
"KIR3DS1",-0.149134155879143,0.838318646450496,-0.356099523994874,0.792998837808121,-0.460147171210337,0.338353636260831
"KIT",-0.28203123192031,0.314325645362542,NA,NA,-0.147504140572027,0.451716954848168
"KLRB1",-0.661747378187757,0.491695447463154,-0.738361400315542,0.609706181369796,-0.139953340214814,0.819840250117276
"KLRC1",-0.190652324075159,0.715927322792651,-1.11193284274588,0.367487347780171,-0.922688240296418,0.0162800675756576
"KLRC2",-0.932623834965802,0.0658792417115867,-0.963470874249675,0.441844882197514,0.333451713886206,0.571133820312411
"KLRC3",-0.200408476352155,0.569723593146917,-0.0942857798480752,0.907220887056525,1.60203684920501,0.000376617659729912
"KLRD1",0.157061737451336,0.788890906338785,-0.498711087043668,0.626450592540897,0.45844905182194,0.154059889515842
"KLRF1",-0.0320964955812872,0.938917314570098,-0.32830774616713,0.708505471473127,0.659522881144575,0.0256746172639497
"KLRF2",-0.0577380555702645,0.793975549988513,-1.40594618191122,0.287501304231225,-1.62077560718129,0.00437930308200443
"KLRG1",0.132047498426992,0.838987735358543,-0.972125731180626,0.367487347780171,1.53738441733923,0.00611170962384988
"KLRK1",0.0533116327952179,0.901586931649358,-0.149071621741921,0.899128825348437,1.37005773971931,0.000792601686909284
"LAG3",0.434244597050877,0.324536531365129,0.0562163976289183,0.946614088457207,-1.55932503073141,0.00498429831458118
"LAIR1",-0.0815405025658276,0.744167271771786,0.281011209934146,0.454637649778811,0.150777470436159,0.533305523481222
"LAIR2",NA,NA,NA,NA,0.166590808241842,0.277485009510414
"LCK",0.37062873329899,0.440941220878212,0.0835163728391297,0.908945003886069,-0.189356610753528,0.58098638882378
"LCP2",0.509629034759548,0.0658792417115867,0.170276239815058,0.662087901976944,0.340358736830176,0.10119443382923
"LEF1",-0.10858405183374,0.809893961873225,0.0332769506010875,0.967478219547074,0.705206518929068,0.0337788320583345
"LGALS3",0.374898485126771,0.418620154516171,-0.204992440951321,0.626450592540897,-0.744049447238471,0.00663424950450096
"LIF",NA,NA,NA,NA,0.214900910361872,0.126350780408266
"LILRA1",-0.621280733119686,0.108301563599152,-0.277290467056019,0.634060412481113,0.572466610244327,0.167345585237778
"LILRA2",-0.199633252086667,0.795271416291392,-0.133362895978626,0.908945003886069,-0.836711596398036,0.0685271821248039
"LILRA3",0.956853767361052,0.336023566545636,0.725993820747981,0.281672579356394,-1.11535990673113,0.0358828505042627
"LILRA4",0.553181091636165,0.0535298548448411,0.137063329167558,0.875929494381779,-0.409613869037843,0.126291466961782
"LILRA5",1.18795768192482,0.121290414237818,0.845282147602546,0.303874168093537,-1.35364362406239,0.00870662059499793
"LILRB1",-0.214721749724128,0.765367157305302,-1.74363120896432,0.284558706627723,-1.7453685256011,0.0258914770286356
"LILRB2",0.405085279006331,0.218276778785213,0.550888550788494,0.421289711945906,0.622326586009109,0.0512579584938525
"LILRB3",1.16303339913561,0.141178927796701,0.662282933399544,0.316101440574304,-1.68241614075363,0.00143400928269101
"LILRB4",0.00354962665282876,0.987986651280314,0.142144840118264,0.908945003886069,0.455542220809022,0.025369856323162
"LILRB5",NA,NA,-0.0188559831504858,0.974626316357233,0.0309828004412012,0.887860600510155
"LIMK1",1.03973754125519,0.050281524229643,-0.147902741582651,0.875929494381779,-0.147133308459287,0.641684768328974
"LITAF",0.552991491706599,0.237247757488252,0.892418245993399,0.281672579356394,-0.589102618958616,0.00919126032716103
"LTA",NA,NA,NA,NA,0.341039574137683,0.0129939478136225
"LTB",0.122716427572342,0.715927322792651,0.19509679970546,0.656805521624277,0.565226981930175,0.0206683102219664
"LTB4R",0.0489228277076821,0.939062694594241,0.39880414035092,0.534428177290924,-0.615681775201066,0.0450177487670759
"LTB4R2",0.154081866382954,0.50022870356718,-0.321131611905401,0.626450592540897,0.14296175947542,0.348276326115201
"LTBR",-0.109807561498282,0.778069098719145,0.304622110112104,0.547517072557079,-0.158248051741525,0.642203741555818
"LTF",-0.144546216921893,0.895939348245471,-0.0759556621788553,0.914560908350019,-2.57381127469143,0.00316935336555424
"LY96",-0.248604376286343,0.676930351173534,0.326223285456717,0.441844882197514,-0.521604099851519,0.167345585237778
"MAF",0.240495570875684,0.484025486076244,-0.658056911267763,0.346384907869684,0.524222801563658,0.0331544011268808
"MAFF",-0.100708724626755,0.809893961873225,0.198766675355195,0.769927630839027,-0.482198538274237,0.103805145855008
"MAFG",0.442262174160042,0.149414296296301,0.239593953093451,0.568016722896572,-0.0327917231573744,0.87925647476058
"MAFK",0.49280875082909,0.223224838046278,-0.193945026098497,0.872890884269005,-0.122368756891023,0.571789557451477
"MALT1",-0.110090599935987,0.695870676630877,-0.456583841624985,0.371879406221112,0.375062725574455,0.0866223269406558
"MAP2K1",-0.42257248069375,0.176350848822307,-0.205276680921247,0.741856624016783,0.0156787516464316,0.960591193815117
"MAP2K4",0.078786925190828,0.825710823747578,-0.177225897194235,0.649158027300438,0.458732805412085,0.0803445248341622
"MAP2K6",0.0636003675297223,0.863476422783829,-0.987371424162938,0.294393631837796,0.706145008720181,0.0234399327184478
"MAP3K1",-0.165296637522939,0.516172393626208,-0.286193356757623,0.47163180252583,0.511197840576614,0.00573157409040608
"MAP3K5",-0.209183520473966,0.360480064807791,-0.0853513848967236,0.872890884269005,0.235053119161915,0.150386611236322
"MAP3K7",-0.0431224813113182,0.895939348245471,-0.85757870074304,0.294393631837796,0.343864306105937,0.140600883541384
"MAP3K9",NA,NA,NA,NA,0.371992754646486,0.0645998462856444
"MAP4K1",0.556595850345028,0.223224838046278,-0.058496362236518,0.931654705801301,0.557831846657971,0.0881760534133526
"MAP4K2",0.767702062375066,0.0446529864506435,0.491127228396049,0.329964702913749,0.613911629627175,0.00764591296999403
"MAP4K4",-0.411575742836225,0.739802971204245,-0.0343306481429426,0.972896080492413,0.838290074159168,0.125780822452558
"MAPK1",0.0322961493168386,0.891274805371886,-0.192697876655153,0.645010586120244,0.156035609176312,0.329460156294761
"MAPK11",0.63538016933068,0.0574501090072232,NA,NA,0.444031400833652,0.167345585237778
"MAPK14",-0.59747501061263,0.207126844989424,0.15976509149956,0.816590897588092,-0.0822583532634624,0.739221444179269
"MAPK3",0.213575046936405,0.537991309767135,0.441006166306991,0.346384907869684,-0.00142248907697251,0.993542878022863
"MAPK8",0.0361143517344162,0.895939348245471,-1.45858580654659,0.281672579356394,-0.331292154892282,0.317357524355099
"MAPKAPK2",0.298609828407475,0.364165734202687,0.0843901060215693,0.855206577245221,0.0895783401913697,0.708899519424424
"MAPKAPK5",0.116846306152179,0.694543664477447,-0.270747472244064,0.488274610231245,0.521381441090357,0.0110903124126941
"MASP2",NA,NA,NA,NA,-0.629608208619745,0.10119443382923
"MAVS",0.628332196735849,0.0374910446181098,-0.206473343657297,0.816590897588092,0.119553466324069,0.533588975604169
"MAX",0.0539291872506666,0.895389593566014,0.109151208122368,0.813630414972154,0.627651837115021,0.00838490147844279
"MBL2",NA,NA,NA,NA,-0.308032506800672,0.343841994402254
"MBP",0.71721634816315,0.194784427771087,0.00830071531462195,0.979349227380955,0.0444994240279808,0.887860600510155
"MCL1",-0.148882493050817,0.651448925371374,0.194892041182234,0.547517072557079,-0.291342454877471,0.217822915085133
"MEF2A",-0.218672285368632,0.502113777972213,-1.25012711767291,0.266180644526704,0.211119515614806,0.33456684353107
"MEF2BNB",NA,NA,0.0253637445922372,0.974626316357233,0.158177058932131,0.364512336674017
"MEF2C",-0.551059644358173,0.171352145065721,-0.883932111246656,0.294393631837796,0.617456552538755,0.01125817022196
"MEF2D",0.173231477720104,0.559370055478093,0.321879799498552,0.488274610231245,0.676999127334205,0.00109701159719073
"MIF",-0.0614770258541029,0.838987735358543,-0.0634823900601669,0.907627226165173,-0.403044145928572,0.114745102183833
"MKNK1",-0.0158680355742291,0.958933055641683,0.0157483547801087,0.973950838973335,-0.30950463875217,0.323976674735764
"MME",-0.352020002915053,0.686241822271568,-1.25741733140619,0.284558706627723,0.997530462394657,0.0252132093390341
"MMP3",NA,NA,NA,NA,0.322577957490354,0.0508781360840097
"MMP9",0.333649174520055,0.715927322792651,-0.160163264918509,0.821157154011136,-0.36264284392068,0.422940995908835
"MR1",NA,NA,0.250185515631495,0.628133023062089,-1.03648534488436,0.00198911487883008
"MRC1",0.127498909584316,0.599407833088697,-1.12653282292582,0.346384907869684,-0.495167078210419,0.20259924185697
"MS4A1",-0.191332914635128,0.683390787391487,-0.124550270839459,0.903701185099928,-0.419016161795249,0.503248945100778
"MS4A2",-1.05558211233209,0.0511151568283108,-1.17030406982311,0.284558706627723,1.23151964182777,0.00721103090706309
"MSR1",NA,NA,-0.464437894481864,0.681582169774571,0.745201521107085,0.0134096878934511
"MX1",-0.539530416936662,0.193651502779748,0.453832035833045,0.371879406221112,-1.18116419967417,0.0309224360443414
"MX2",-0.499274730882581,0.0658792417115867,0.312209872027495,0.454637649778811,-0.56633633413216,0.194781046285281
"MYC",-0.526226632377102,0.279010971840696,-0.459439761645078,0.56317372040207,0.0757743546683223,0.763805874706996
"MYD88",-0.0820779753545704,0.76408882861659,0.428551502775594,0.38502015362719,0.563368485882245,0.0243160861603462
"MYL2",-0.296883884711121,0.491252078194564,NA,NA,NA,NA
"NCAM1",NA,NA,0.347546750202718,0.73078674151611,-0.19340761980486,0.271951482688077
"NCF4",0.963388466927022,0.141554355442352,0.687696961090836,0.284558706627723,-0.465058997979654,0.132244630659779
"NCR1",0.86514449732825,0.0374910446181098,0.330363734942061,0.649158027300438,-0.25263853517535,0.423758998967826
"NEFL",NA,NA,NA,NA,0.0427641112194097,0.819533301970131
"NFATC1",0.522394037930248,0.0658792417115867,0.151808501091571,0.712642158467496,0.451441956981564,0.0358828505042627
"NFATC2",0.533747346312047,0.259486555068433,0.268083612768604,0.73078674151611,1.23112768751616,0.00202671752774068
"NFATC3",-0.14446132047159,0.666755012923716,-0.437539026402143,0.421289711945906,0.925110397368728,0.00262108954047071
"NFE2L2",-0.280067648155324,0.427274699644448,0.059648933979771,0.907627226165173,0.0725796274243056,0.770572192998759
"NFIL3",0.258705648786416,0.636739288917298,-0.0941244315986722,0.908945003886069,-0.911761280846697,0.00737268843178216
"NFKB1",-0.124500775298674,0.691146196715535,-0.0967917441371107,0.845179949002288,-0.0242304459187412,0.917597536585492
"NFKB2",0.253304748397707,0.527274955836598,0.281851560569196,0.551486429679795,0.209056075486671,0.447885260801852
"NFKBIA",0.205495251063299,0.455073206189156,0.426737467447692,0.439966654039196,-1.19103550347919,0.000376617659729912
"NFKBIZ",-0.0163609547388628,0.954253673064435,0.184154807182525,0.725982280400052,0.070491952843069,0.809769293084206
