"gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"FAS",1.60679904615067,1.08845923363803e-08,1.0315701348915,2.57903370984718e-05,2.13037388452378,3.74128110813829e-10
"FASLG",0.0780347534516803,0.880883819992415,-0.239244348479378,0.556014143571845,-0.0663481453135226,0.892344917032262
"FCAR",0.53817354255417,0.413896870922716,2.08343470264443,0.000129770630113196,1.93912224190018,0.000708444086295307
"FCER1A",-0.484732319804247,0.509992034789947,1.14140635784737,0.0350686549364482,0.64547448604136,0.283425210248251
"FCER1G",0.290990627166055,0.434353831200456,0.803559139276128,0.0060646487709837,1.63924756697585,5.62855579720235e-06
"FCGR1A",2.14875010365534,8.68207555835144e-07,1.32647900559468,0.000622498983307422,2.89583142482613,1.90338587488919e-08
"FCGR2A",0.916447629872206,0.0296854180920181,0.231356589099468,0.563136940660866,1.62114011864611,0.000211401683905442
"FCGR2B",0.716496811312227,0.102680712493522,-0.402154412528066,0.315828574306659,0.792959224368918,0.0545739615205362
"FCGR3",0.635062547501239,0.119155563010729,-0.371502227620825,0.311939014008428,-0.092988704792873,0.834038059761026
"FCGRT",-0.724498835949494,0.0620145901176974,-0.83080816135102,0.0158950646583141,-0.608355208800358,0.10279593626846
"FEZ1",-0.163843524671403,0.528130793870689,-0.397935822386869,0.0404753019900687,-0.703805941044131,0.001171514634594
"FKBP5",0.289520167076736,0.327313266646996,1.51614865128762,1.31075354942829e-07,1.30710892474196,6.86711897787828e-06
"FLT3LG",-0.142629328083386,0.703994953702531,-0.769761765176364,0.00418508443681615,-0.332037417934227,0.254051702974426
"FN1",-0.50538526667493,0.196905882657963,-0.865319465360809,0.00793284884938663,-1.16480963201568,0.00130741158492062
"FOS",-0.969930706184488,0.0798863891190029,-2.02493720478663,9.79644965961427e-05,-0.644132644051364,0.234248523062746
"FOXJ1",-0.153581549960544,0.290449078392189,-0.17758932814167,0.135380331067289,-0.58141826051902,2.97319479043632e-05
"FOXP3",-0.306125481736998,0.290449078392189,0.467958411983646,0.0708090020902762,-0.771753430206274,0.00249371748743993
"FPR2",1.0900363564453,0.0194559918151667,3.53589777909051,3.40002974729958e-10,2.89930493599933,6.55716131193159e-08
"FYN",-0.530295779785506,0.111796047351257,-0.506085313156273,0.0816303856837448,-0.868970601931107,0.00647982752682255
"G6PD",-0.492497702224915,0.325746612418582,0.236566913528027,0.57939715870775,0.201056935900191,0.665701392854901
"GATA3",-0.585678072920958,0.248975189113382,-0.171071663415821,0.728874203173363,-0.731684909242014,0.111923098283254
"GBP1",4.26261290466102,1.30955700774138e-14,2.95838474964219,2.3314386167191e-10,4.26754141864672,4.32981627573121e-13
"GFI1",-0.539723131560675,0.442569333616101,0.183543517602933,0.777726793014073,-0.119966035416979,0.859527842448461
"GNAQ",-0.216739617261444,0.509992034789947,-0.768634153278327,0.00264951087096616,-0.690126739096437,0.0113084137439737
"GNAS",-0.0736746176945413,0.865838922658992,-1.26822868434179,6.40769705637208e-05,-1.08905676493476,0.00102013032814488
"GNB1",0.0229473038959469,0.942981415938006,-0.359893260226672,0.124113394916184,-0.492522043501024,0.0516386537723025
"GNLY",-0.247914118765699,0.792806156448017,6.1142691823149,4.68458282000343e-11,1.28649169788941,0.0593974800200394
"GP1BB",0.277148286264145,0.54663956386011,-0.0118749061939418,0.981532170953553,0.0845641519281948,0.841994577166376
"GPI",-0.48803443127251,0.175305588631069,0.312243853460545,0.312369259654455,-0.485334802156158,0.138701324566576
"GPR183",-0.710583371775062,0.0012421822048683,-1.51123782356193,7.74248701453229e-09,-1.57955288500506,1.15429903924692e-08
"GRB2",0.135860010852671,0.43530176745252,0.241263213528173,0.0755813137428625,0.202090772990214,0.171349584852559
"GTF3C1",-0.198036790727298,0.618886151266984,-0.511997959045618,0.0617750347902506,-0.787240926791714,0.00868636428554939
"GUSB",-0.169371989574206,0.707985396428401,0.435927900793515,0.17532758703163,-0.756239502446853,0.0282008982735246
"GZMA",-0.780418127289629,0.278504623100591,4.48498256599106,3.08797509640259e-09,-0.0751529213832587,0.923457698939685
"GZMB",-0.3235038210832,0.674267922981185,1.68261894196556,0.00257741711060729,-0.171734714028537,0.797785642562204
"GZMH",-0.398303789610772,0.626803261938735,0.432705941411644,0.486859923938984,-0.479792071110408,0.473105110623421
"GZMK",-0.899599929854121,0.0387482206141476,0.653370880338271,0.0938113629992867,-1.02077480007151,0.0153969766889406
"GZMM",-0.931086818309336,0.0620145901176974,-0.45087802855307,0.35635628336377,-0.179692414668625,0.76028107084226
"HAMP",-0.153581549960544,0.625730053521622,0.0146598455238713,0.96058920563374,-0.58141826051902,0.0156902929815473
"HAVCR2",0.530043722793763,0.292532727780906,2.64829935915823,6.46992747821412e-08,0.356624720585522,0.467616227014949
"HDAC3",-0.352701844089359,0.258071698415507,0.126140882415486,0.649292352044912,-0.580871740073008,0.0344409114153435
"HDAC4",0.345403341258537,0.235478284713143,0.2955422627437,0.21776810816823,1.04988234094321,0.000100537908982411
"HFE",0.100923617915074,0.806139024879251,0.621449094915647,0.0572539345938173,-0.0680694391908778,0.859527842448461
"HIF1A",-0.108464697499237,0.754512175697045,0.979979183007313,0.000150831853025759,-0.28163272158184,0.299106188379822
"HLA-A",1.18285568696751,0.565171598495881,1.26220510806286,0.428784115456563,1.46209245343491,0.393632884783805
"HLA-B",0.758970446851245,0.0899773327928709,0.478596302924595,0.227725108068697,1.28885273594775,0.00316661303834878
"HLA-C",0.650271540788836,0.201606457280381,0.731796484815829,0.081518155370512,1.62975491345976,0.000476121594457
"HLA-DMA",0.315976333406846,0.496830600946174,-0.548743072308547,0.12306629901639,-0.320252641177586,0.424371994912131
"HLA-DMB",0.191356257447322,0.768099454284056,-0.12781747301487,0.811916454099847,0.583463330265576,0.234038356186607
"HLA-DOB",-0.0302169843287334,0.955081795474887,-0.143039291276587,0.794503862288188,-0.34235474994074,0.530840818687725
"HLA-DPA1",0.405932198254455,0.586943417097751,-0.930412434383427,0.0861497754680576,-0.207292297209094,0.755613965512823
"HLA-DPB1",-0.122612448324391,0.846976630018881,-0.469341406347818,0.305911231570184,0.229677293043142,0.665701392854901
"HLA-DQA1",-0.947087216643627,0.00383813652008689,-2.12960476390448,3.06437429293962e-08,-1.51059182380386,2.84306520788841e-05
"HLA-DQB1",-0.130551292857022,0.767959383800214,-0.822981213013531,0.00808882628235702,-0.244391160513766,0.486133939983864
"HLA-DRA",0.500777252528744,0.292532727780906,-0.061240371796961,0.891959660383729,-0.141964993259242,0.761304764852797
"HLA-DRB1",0.404550487221284,0.323850085681246,-0.566778094887464,0.081518155370512,-0.344545461800118,0.346317712487389
"HMGB1",-0.118799883098667,0.74882379629699,-2.17784504277837,4.4844048579593e-10,-1.6685016326661,3.61391332809915e-07
"HMGB2",-0.347934205682828,0.239039780640768,1.72310125633825,1.36778925403458e-08,0.0251132790902755,0.942811275103271
"HMGN1",-0.0938906458302826,0.865838922658992,0.788107606938333,0.0702979800864993,0.271253525561436,0.605016288623154
"HPRT1",0.187972654063942,0.634069974405808,1.44928506520436,3.52693448378062e-06,0.389008805760137,0.204109456338686
"HRAS",-0.155083411203075,0.74882379629699,0.597936990531824,0.0885409792290306,-0.581975400784673,0.111923098283254
"HSD11B1",-0.153581549960544,0.394156014738718,0.0173019192456998,0.924800039180916,-0.58141826051902,0.000354588843153489
"HSH2D",1.84522101459912,2.47850004774204e-05,1.17705931891412,0.00338097606197005,2.16544709994502,5.30263209286883e-06
"HSPB1",1.51385501596566,0.00259860525885374,1.56602324937832,0.00099965451019896,1.71914998771708,0.00100463740706086
"HSPB2",-0.153581549960544,0.449302391120964,-0.0304736271578863,0.88081337723104,-0.0147703582115009,0.955265938128965
"ICAM1",0.177701055720515,0.681262624001954,1.04238641137432,0.000746648283961668,0.574355949829343,0.0765196439459545
"ICAM2",0.128540494822582,0.684717591775286,-0.666038851181211,0.00317976536383058,-0.379653403309138,0.116217642997079
"ICAM3",-0.451497367436506,0.353758657146475,0.448459335427838,0.254361650772344,0.982679977787623,0.0190079227842798
"ICAM4",-0.667312616984913,0.420143876760507,-1.95398760726924,0.00368007363994283,-1.06948331607702,0.1294144019198
"ICOS",-0.140656837674849,0.794586554903065,1.37806386104659,0.000337416262733233,-0.0619746910509269,0.898748795844952
"ICOSLG",-0.115419128776587,0.67548975568744,-0.2278590077271,0.251543116754454,-0.590852977219901,0.00565937336299558
"IDO1",2.320709182012,4.1448779712866e-08,2.33540665850896,5.54858565095873e-08,3.00852312229195,1.92381741952286e-09
"IDO2",1.67928714112967,0.00297701260901093,0.600865332544492,0.260762327173602,2.55610594533155,2.69982426426471e-05
"IFI16",1.73856869005698,2.76394455537488e-10,0.608525252706247,0.00350240229655426,1.52605191549501,4.22457514626972e-08
"IFI35",2.28152688609933,1.57173321622375e-06,2.11541260584505,4.17544949085622e-06,3.31106306745206,3.73051507751743e-09
"IFI44",5.72439596200657,3.76273611838414e-14,3.36160721860278,1.36778925403458e-08,5.39920606272283,3.28992319079805e-12
"IFIH1",3.79974512514045,2.65808673098354e-15,2.08994757238915,6.36460640793819e-09,3.69977410249464,2.05746261452312e-13
"IFIT1",5.13469149826076,8.57108635621952e-14,2.73162483675509,1.52034172968769e-07,4.75832168282668,1.17754054604807e-11
"IFIT2",5.2024771765081,4.50294500369073e-13,2.57722531212766,1.54688515971581e-06,5.31526963078828,5.97272184502443e-12
"IFIT3",5.22641855691697,2.65808673098354e-15,3.05664229485844,1.92642762386229e-09,5.04285433487776,2.28886815480452e-13
"IFITM1",1.37151532137359,3.82069763311679e-08,1.20344757548485,4.93409440444998e-07,1.89626106971449,4.49974394763581e-10
"IFNA2",-0.115790312049742,0.697555506156237,0.19673612856942,0.400406391397558,-0.140694385861744,0.600314396165153
"IFNA4",-0.181921534107141,0.350748631126077,4.97691970871017e-05,0.999698887225025,-0.609758244665616,0.000466614198797098
"IFNAR1",-0.152465653090429,0.625853707978663,-0.683182685955747,0.00270722570706011,-0.0717367832439466,0.789754541461569
"IFNAR2",0.544225713565912,0.0776071161023624,-0.30947005082831,0.268542019460087,0.380892065510138,0.197453125574282
"IFNB1",0.1359571517861,0.834767939265828,1.84539276798788,0.000455824114789131,1.19636527412044,0.0370731819585744
"IFNG",-0.317463126055793,0.542664387806674,1.26897882524205,0.00159836367013699,-0.244679747884244,0.613128561538334
"IFNGR1",-0.0476901176615367,0.935116272242917,-0.0560115070578728,0.909881248260249,0.809039369235853,0.0642216778071817
"IFNGR2",0.295756800416772,0.565171598495881,0.677098234803223,0.0720860922517498,1.83836157852301,4.02321018290179e-05
"IGF2R",0.550814022335292,0.182621300431444,-0.0548338093245793,0.891959660383729,1.10462373728477,0.00410926968937247
"IKBKAP",-0.211316021842519,0.529398576935691,-0.697754094615583,0.00654560402957594,-0.695382847310996,0.0121702261095923
"IKBKB",-0.236128449277093,0.298554490909363,-0.611072160321855,0.00126874343481728,-0.550801643930583,0.00637764082500451
"IKBKE",-0.126407926413596,0.730357576595055,0.0319156996028696,0.917757516540123,-0.105980858063556,0.730944150296161
"IKBKG",0.0213726272227213,0.955081795474887,-0.167156698025135,0.610900029996975,-0.00495725044889817,0.992964842669026
"IKZF1",-0.113987468845542,0.692428650045704,-0.204809268303528,0.32698424543383,-0.21484288630222,0.342047095692422
"IKZF2",-0.570508877889361,0.290449078392189,-0.637626102788074,0.142619898024063,-0.413415699397318,0.394905996104425
"IKZF3",-0.417714605483836,0.348608875672181,-0.784380324847914,0.0249894358369748,-0.580985164675196,0.128832058960446
"IL10",-0.0407391277046223,0.888402362749892,0.525503253474481,0.0218443093752737,-0.0296709273782607,0.92380327690978
"IL10RA",0.534433280101885,0.0532793768187088,0.0423578142838412,0.887833395573734,0.371708655828762,0.166161819491791
"IL10RB",0.171358327319728,0.465471099283564,0.0686674040714923,0.739047494450706,0.318201941026203,0.10279593626846
"IL11RA",-0.705467741948211,0.0447547216016618,-1.28180716315335,0.000139764757495878,-0.945280367400466,0.00598537486548344
"IL12B",-0.153581549960544,0.297408201000592,-0.187113465697479,0.123789813637336,-0.58141826051902,3.87338093111428e-05
"IL12RB1",0.300477041850889,0.318545359799863,0.257642464036996,0.29390379457249,0.0806089643238534,0.784296227846726
"IL12RB2",-0.475880231498999,0.352793147398911,-0.24262789783075,0.579769502267847,-0.628402985808028,0.157369903820856
"IL13RA1",0.649011389779341,0.193267535498414,-0.0555347809187818,0.914507058586459,0.597059916760934,0.180021678161658
"IL15",0.458556603643171,0.216030381494503,0.680863644031342,0.0235245258176709,0.247480545072403,0.474695094481178
"IL16",-0.655449236356397,0.00393730020159903,-0.295256961751228,0.161306961650356,-0.229744077492477,0.322066880377544
"IL17A",-0.153581549960544,0.704688628211444,0.245360533705693,0.451806497167891,0.0782691639416386,0.842764009205621
"IL17B",-0.153581549960544,0.326978782789159,-0.14160775590204,0.275430538059716,-0.58141826051902,7.45258904953459e-05
"IL17F",-0.153581549960544,0.393770106500646,-0.016542222083797,0.926565057655274,-0.58141826051902,0.000345567095592617
"IL17RA",0.374780873171497,0.323850085681246,-0.0867972965873971,0.811916454099847,0.854110222892182,0.00973318995099513
"IL18",0.1614282868812,0.74882379629699,1.67220808610829,8.323493292744e-06,0.641408871435519,0.0902708844588222
"IL18R1",0.0322884676556781,0.935116272242917,1.43746833646065,2.48435816850042e-06,1.18510402548771,0.000148486609391986
"IL18RAP",1.14715956081246,0.00617299295839711,2.35211538154681,1.78036645268386e-07,3.176732939807,1.92381741952286e-09
"IL1A",-0.153581549960544,0.785793152006846,0.881116753841331,0.0526769558526572,0.156152871421452,0.775289100440191
"IL1B",1.90697361261952,6.05881659386089e-06,0.52783723260892,0.165444998778943,2.53591717260727,1.21650906426577e-07
"IL1R1",-0.592323037863972,0.207411049386669,0.440123628661344,0.249760760704308,0.0976975943872294,0.834998980703463
"IL1R2",-1.32958539776548,0.11818612434113,2.12602687208844,0.00352989851628002,-0.379167921014789,0.661254495437808
"IL1RAP",0.177658102914609,0.723661329273465,0.198421333999294,0.608549532657151,1.13793598137041,0.00355239094878819
"IL1RL1",-0.559975008304468,0.1845648983517,0.365984030169089,0.359502440302166,-0.55017807035049,0.167975326135034
"IL1RL2",-0.0920971125925316,0.877230506390477,1.26138973259149,0.0131519530434504,0.385723829854286,0.514639550350307
"IL1RN",2.00159532787366,1.8132116441536e-05,1.4943388517587,0.000577234032883174,3.11599172199721,2.05907291824019e-08
"IL20",-0.153581549960544,0.565217312703311,0.0352269293865772,0.887833395573734,-0.449524219464937,0.0405617376699897
"IL21",-0.109653345102025,0.675798993212773,0.307447265629206,0.125959395714423,-0.438635980980584,0.0326336953899289
"IL21R",-0.552919171935327,0.206177925140436,0.410898214475886,0.249760760704308,-0.40193008198399,0.308699235630136
"IL22RA2",-0.153581549960544,0.807430421793061,1.19763739442175,0.0251119120276984,0.233567264308657,0.717130555993822
"IL23A",-0.720837190915092,0.0510423408580047,-0.0886004596948107,0.833621099637051,-0.803176272978641,0.0282192281257001
"IL23R",-0.120564345113245,0.518974129505902,-0.333191012874148,0.0184586039660316,-0.639061131531411,0.000101558803356786
"IL26",-0.0414558441462916,0.930668242858994,0.512155446590855,0.152278339949169,0.219411735294835,0.613119308487153
"IL27",0.230430169682285,0.449302391120964,0.212093434760967,0.400155789377882,1.13433308204819,0.000288360529711559
"IL28B",-0.165754507210365,0.705180191402172,-1.01227692129877,0.000767590423274717,-1.29929718283977,8.91813186435545e-05
"IL29",0.0511935922798097,0.919702100030888,-0.965769329444741,0.00305426542984967,-1.15710544553673,0.00120045161568702
"IL2RA",0.156385279112373,0.74882379629699,2.23144576926513,1.84980497267916e-07,0.443954591214615,0.294890358717046
"IL2RB",-0.801970010116944,0.0447355715225641,0.511277480674037,0.148197029333912,-0.545755776826873,0.156417732825665
"IL2RG",-0.513963141524671,0.154252200282943,-0.132883677770776,0.699779868512125,-0.510353452653115,0.126505179975424
"IL3",-0.153581549960544,0.460805799583001,-0.048820684119657,0.804884951828022,-0.58141826051902,0.00116181304757692
"IL33",-0.186032419960241,0.806139024879251,1.46170767114621,0.0158950646583141,0.326135355722833,0.662372923910614
"IL4",-0.146963653412309,0.672747182106001,0.150200043384539,0.593006531617876,0.133496433074295,0.685639927959258
"IL4R",-0.0577477703466105,0.875163312049262,1.1381504735723,8.16943638694974e-05,1.12902500805497,0.000261644739826067
"IL5RA",-0.617333967092718,0.270769547775283,0.638669229836061,0.224890865251244,-0.0140667037894193,0.985653141849993
"IL6",0.0787853363734081,0.888402362749892,0.384146148093343,0.392506514586919,-0.0348769534350115,0.957722322302849
"IL6R",-0.377163558182995,0.402608938268735,-1.09602867209566,0.00280844822958856,0.807199346622332,0.0344665446867871
"IL6ST",-0.115459804158872,0.663599973202063,-0.717634419265822,0.000267258414205668,-0.562218791273111,0.00610588689345317
"IL7",-0.604954148585404,0.107378848598081,-0.498001042972954,0.130218493236001,-0.607621413578443,0.086352659839988
"IL7R",-0.409164561547936,0.259934048158779,-1.53847137746857,3.02038817113718e-06,-0.922444803214683,0.00437804137902017
"IL8",-1.81222735373622,6.12584237495847e-05,-1.48947604254211,0.000460639756183636,-0.500386750779997,0.269934256672324
"IL9",-0.151429786229673,0.798505380009685,1.60106421663689,0.000771862528078122,2.0260448005685,0.000143308437407833
"ILF3",-0.207077775937524,0.441576545970681,-0.0149237585368418,0.957387091792905,-0.707624406468033,0.00228859970945556
"IRAK1",0.104177518459294,0.748769270880919,0.205726482808572,0.370155776983528,-0.133681198763393,0.612273693210324
"IRAK2",-0.159165313827986,0.631183837836571,0.279221056416083,0.235886636617548,0.103994388323201,0.710276801970536
"IRAK3",-0.336492615826245,0.565217312703311,0.915874329515402,0.0332102150132353,0.947601506188237,0.0455058944754135
"IRAK4",0.124448511670645,0.530786953105989,-0.00228505128036893,0.992159515102915,-0.163681973388478,0.326007057821714
"IRF1",1.52769899156454,3.36416820325349e-07,0.502068946608739,0.044538300431692,1.51188066528758,2.10757738569133e-06
"IRF3",-0.066568407623274,0.848813221917273,0.169318134900603,0.522125101042108,-0.462522629183711,0.0848603816885416
"IRF4",0.0330405235214126,0.935888936852992,0.661888706219508,0.0232624020834224,-0.0729178975125437,0.841994577166376
"IRF5",1.11370786829801,0.00173050269631079,0.567603065145654,0.0823156686400835,1.6505859999793,1.74298837813076e-05
"IRF7",2.57542051541189,3.21616524347516e-05,1.9246433898987,0.00080341602070749,3.90253917376134,1.0780568579363e-07
"IRF8",0.503091397941027,0.0376402081058598,-0.649646838026637,0.00350240229655426,-0.212908203865545,0.383927357727811
"IRGC",0.0628903716228741,0.863821816809918,1.15134700954666,0.000154633801669125,1.06998095492583,0.00125335367689818
"IRGM",-0.128377391596802,0.785793152006846,0.791286395950443,0.0350686549364482,0.536852608287751,0.216194330994371
"ISG20",2.39513604096219,7.53161828362084e-12,1.63595589791566,5.986397321355e-08,2.17309063600121,9.69658893216148e-10
"ITGA2B",-0.145957417736138,0.74882379629699,-0.951211618342837,0.00293299363791039,-1.05258168254389,0.00252615099460819
"ITGA4",-0.213092954198814,0.443365878138789,-1.15158178766898,2.12698407711114e-06,-1.02386864700786,4.99965139887009e-05
"ITGA5",-0.103389727767507,0.785793152006846,-0.656130095592392,0.0119643955590189,-0.142551475631812,0.648494613044185
"ITGA6",-0.314263208077851,0.21377395382294,-1.11483586314642,2.87858546802358e-06,-1.17508936323517,5.95598986569758e-06
"ITGAE",-0.232360618583159,0.127596154265341,-0.173070878746698,0.206696865528199,-0.660197329141633,2.84306520788841e-05
"ITGAL",0.186751234121319,0.672747182106001,-0.478836206201525,0.125908492437585,0.0366901538300919,0.933434272769897
"ITGAM",0.901183828079473,0.0059038604773931,1.481205888566,8.23215638828791e-06,2.03908757477675,1.7756239781594e-07
"ITGAX",-0.531431929367172,0.0797864126860337,-0.430777410217789,0.105898750804114,-0.523117724856925,0.0693587437943254
"ITGB1",-0.25378615130747,0.394156014738718,-0.893768136005667,0.000310457415064609,-1.15756767795423,3.7634302988544e-05
"ITGB2",-0.417777574034146,0.140106530274355,0.153292683942622,0.554739482443059,0.32026437895804,0.228545575949824
"ITLN1",-0.0228597011829157,0.944656518220829,0.0481814030521672,0.88081337723104,0.326548057236062,0.248271525267698
"ITLN2",-0.11278682544251,0.74882379629699,0.57244310845175,0.0349592941176056,0.776481117433882,0.0154211485165879
"JAK1",-0.137497433191045,0.660552505041202,-0.572743906169318,0.00906503910538265,-1.04252197149552,5.48104710997205e-05
"JAK2",1.44893506622686,3.36416820325349e-07,0.163777022122355,0.522125101042108,1.79926078163636,3.61894532502893e-08
"JAK3",-0.0560780211293785,0.885721741041019,0.670557314239713,0.015115534554949,0.501209072263209,0.0946251391557989
"JUN",-0.550275471314102,0.0899773327928709,0.731434724807494,0.0104108914907043,0.125297950865273,0.721536997881887
"KCNJ2",1.01297515892446,0.0290867525574525,0.382924672455527,0.374586693405939,1.74477945510598,0.000243919893738609
"KEAP1",0.342355634182452,0.288491038164384,0.731932820538722,0.00624683762699857,-0.0633966844652516,0.842764009205621
"KIR2DL4",0.0435957927207795,0.895230570208248,-0.588548688358636,0.00924468264463613,-0.964472980658127,0.000164681843192622
"KIR3DL1",-0.177106006513363,0.465471099283564,0.000293523837526344,0.999698887225025,-0.484034202597985,0.0187531402776416
"KIR3DL2",-0.462428742683554,0.257947287241662,0.384884319418958,0.23908379505235,0.28411130597579,0.435678508726348
"KIR3DL3",-0.0906750231525812,0.74882379629699,-0.0649470032862203,0.782237008818568,-0.336343377750043,0.12808422127439
"KIR3DS1",-0.869781345079068,0.0929265114860738,0.0813493138163075,0.887833395573734,-0.127382014912555,0.828024376466945
"KIT",-0.506848533914523,0.0247731476336713,-0.0562891497908433,0.821843580180531,-0.934685244472997,6.43738166208528e-05
"KLRB1",-0.887067720006896,0.290449078392189,0.50956048173923,0.486859923938984,-0.17549494750682,0.840444078294334
"KLRC1",-0.664601537609538,0.238654334415999,1.39885836597303,0.00211117499835059,-0.355155591738477,0.496041531924083
"KLRC2",-1.19712819441645,0.053731235436075,-1.28427580827499,0.0201254751355963,-1.34871020942655,0.025246803991826
"KLRC3",-1.11233986462005,0.00139237387088569,-2.16545336554362,5.33321861090905e-08,-1.14494594364638,0.00116181304757692
"KLRD1",-0.339696792410844,0.634069974405808,-0.0442455126052419,0.948348940574016,-0.268898343725098,0.661254495437808
"KLRF1",-0.543511314346256,0.265294440135968,-0.451683776974658,0.259956603409034,-0.758524121500901,0.0768890656717627
"KLRF2",-0.0696257939206308,0.915015957158231,1.9800710676499,0.000156851404305265,0.959452456708334,0.0931748145235079
"KLRG1",-0.54238364239476,0.352753107076375,-1.20233722767007,0.0105171295590668,-0.731966256618358,0.147467705769847
"KLRK1",-0.83205647079776,0.0948722322732401,-1.45309925201609,0.00126874343481728,-1.44817892144311,0.00284238935068739
"LAG3",0.287189747193691,0.658895970388226,3.51530859572225,1.37337107178852e-09,0.94471086299916,0.0514296768572429
"LAIR1",0.195535100607829,0.497928839296042,0.413031925949699,0.0573228937225267,0.608642549278068,0.0104817367368295
"LAIR2",-0.153581549960544,0.352753107076375,-0.0210006768772786,0.896431287024119,-0.58141826051902,0.000137813417908047
"LCK",-0.488632756640664,0.281701197719347,0.961205359213894,0.00794883625400858,-0.314745658916893,0.446051260599752
"LCP2",0.681307988757071,0.00451944639386165,-0.154460266376464,0.509185963771208,0.623787391994302,0.0102091016920371
"LEF1",-0.822685551286551,0.0122557501350571,-1.4119183403671,1.76560945383858e-05,-1.08939921067097,0.00105306365492149
"LGALS3",-0.610770106483136,0.0135784007410805,1.13706445959555,6.70609318255402e-06,-0.889451692223622,0.000454804517016175
"LIF",-0.153581549960544,0.323850085681246,-0.0683849334835998,0.625758704040368,-0.58141826051902,6.90654987417012e-05
"LILRA1",0.476566839668937,0.235772017197309,-1.22364831180326,0.000455824114789131,0.0160769985103473,0.974168373155645
"LILRA2",-0.082092823059245,0.922608282291091,-0.190983077006203,0.780646950763533,0.704013350902352,0.268804647412157
"LILRA3",0.53210490835623,0.352753107076375,1.69454069408135,0.000333479740344321,2.94500078804675,4.59457171772619e-07
"LILRA4",0.676523084081897,0.0322515475238552,0.376233147684587,0.187248828637757,1.02264945939189,0.000983145769967026
"LILRA5",0.162844735750749,0.785793152006846,1.32038234287706,0.00149021623690493,1.81733365740862,9.80978666878879e-05
"LILRB1",-0.0425363612205842,0.962954206541657,1.26591670879041,0.142821054829075,0.313800765305812,0.768566962094234
"LILRB2",0.169969068440283,0.692428650045704,-0.720624856456314,0.017530878609284,-0.170885063006021,0.634406968863333
"LILRB3",0.0299844832558183,0.955081795474887,1.09926411672724,0.00891753144738956,2.00599999488669,3.87338093111428e-05
"LILRB4",0.630059076357499,0.0349762634191898,-0.829541234026481,0.000767110467204038,-0.237554135894332,0.431400465461553
"LILRB5",0.139794089701419,0.702633844170685,0.199411092633168,0.484040354430552,-0.247062159419776,0.412515415598857
"LIMK1",-0.443502926709267,0.105597396921853,0.401508556035792,0.137788463708045,0.440894472838106,0.152545564358054
"LITAF",0.14205045141575,0.698618252804702,0.812080545620292,0.00216422515832623,1.55222914559807,2.10757738569133e-06
"LTA",-0.153581549960544,0.298554490909363,-0.194070050398841,0.109862610627709,-0.58141826051902,4.02321018290179e-05
"LTB",-0.647074365704702,0.00510195307163189,-0.554942187912104,0.00874388723992816,-0.0109564029154363,0.974168373155645
"LTB4R",0.304983850123532,0.449302391120964,0.381157895056653,0.227725108068697,1.24423882354521,0.000311277530962215
"LTB4R2",-0.204086931826295,0.323334677365987,0.0126698864829526,0.957387091792905,-0.27651616198153,0.144339948188952
"LTBR",0.857685553894512,0.00153670410167379,0.454781864970683,0.0633745303247626,1.22849542995341,2.74494497417355e-05
"LTF",0.166116447378867,0.875163312049262,1.59383125152906,0.0241314143926846,0.662443912198727,0.417819211662848
"LY96",1.22119186320559,0.00176041336262666,0.792800065018472,0.0257841635082132,2.12032319280191,1.89522951383606e-06
"MAF",-0.261562096389408,0.358143278397416,-0.548016217458505,0.0163561353687959,-0.482611655998617,0.0514296768572429
"MAFF",0.109316924171323,0.74882379629699,0.764564722675697,0.00237809526262723,0.300553210415728,0.2812208408203
"MAFG",-0.086370783473928,0.751631315658612,0.202751545012947,0.296150820690266,0.211165979327954,0.312358931356906
"MAFK",-0.343963646931809,0.259982785264988,0.173170933422637,0.550621274695458,0.110621924549547,0.751499685271025
"MALT1",-0.276525801981695,0.295024666549296,-0.947692109457865,4.29777216475853e-05,-0.618864105833911,0.00814189851303735
"MAP2K1",-0.0197813600662213,0.955015072372695,0.140740249046043,0.616287541318664,-0.524732439479608,0.0621664065829249
"MAP2K4",0.0787125619425755,0.805534302030722,-0.301316002779437,0.18488581669412,-0.204217699269806,0.424371994912131
"MAP2K6",-0.156960993440267,0.630081314648078,-1.0407406323239,4.29777216475853e-05,-0.75864256394226,0.00319763709402024
"MAP3K1",0.00438005526098806,0.978121763699457,-0.891219755631541,7.67823731615676e-06,-0.351790434960323,0.0693587437943254
"MAP3K5",-0.0308798246371058,0.875163312049262,-0.469901634542273,0.000815400923877667,-0.266938166326387,0.0693587437943254
"MAP3K7",-0.100414755505036,0.723661329273465,-0.758037419477581,0.000337416262733233,-0.504745113122673,0.01994478658274
"MAP3K9",-0.0913819593687721,0.771663728778549,-0.191655859421552,0.408773354814934,-0.646480555908648,0.00686672181904624
"MAP4K1",-0.176003853393683,0.697555506156237,-0.041553000968694,0.916238527022045,-0.586106872536573,0.0915087321138974
"MAP4K2",-0.33471071502631,0.221744623978657,-0.274499334900585,0.227725108068697,-0.578984298194396,0.0177685907364908
"MAP4K4",-0.337459194613395,0.674267922981185,-1.89362970372345,0.00111296977733375,-1.4877816287325,0.0154334487601547
"MAPK1",-0.530338268715729,0.00162723263897676,-0.244780748447839,0.112328702267893,-0.718002887574579,6.77426824537166e-05
