"gene","avexpr","lfc","padj","pvalue","Comparison","Significant","Regulation"
"CD8B",8.10500841826228,-0.810726950051275,0.10279593626846,0.0562008466070243,"Middle",FALSE,"None"
"FCGRT",7.56561238907686,-0.608355208800362,0.10279593626846,0.0560380121556573,"Middle",FALSE,"None"
"CCR3",7.40051742922302,-0.700619837969055,0.10553265146862,0.0581386294701601,"Middle",FALSE,"None"
"IL10RB",8.85827178332012,0.318201941026203,0.10279593626846,0.0561034196310985,"Middle",FALSE,"None"
"PLA2G4A",6.35387706476708,0.372030132128579,0.108373189502257,0.0600057966979022,"Middle",FALSE,"None"
"TGFBR2",9.40626111487823,0.343961472981029,0.103962951263673,0.0569838770524732,"Middle",FALSE,"None"
"CD2",7.8474443334672,-0.653048595525172,0.108519653291924,0.0602382454814308,"Middle",FALSE,"None"
"CD14",7.91098841858207,0.755078892168497,0.10630111643976,0.0587102400420431,"Middle",FALSE,"None"
"GATA3",5.62833245846152,-0.731684909242015,0.111923098283254,0.0623752821708969,"Middle",FALSE,"None"
"CLU",11.5513900641837,-0.46388723695706,0.112160061518021,0.0628264155485814,"Middle",FALSE,"None"
"HRAS",5.90529823463141,-0.581975400784674,0.111923098283254,0.062439664314228,"Middle",FALSE,"None"
"CCL2",6.00616191639555,0.730942129474037,0.112160061518021,0.062884720683744,"Middle",FALSE,"None"
"NFKB1",8.38199732649182,-0.320504979443747,0.116217642997077,0.0654838602103472,"Middle",FALSE,"None"
"RELB",6.01756800071205,0.517997973776585,0.117888202984239,0.066589570723315,"Middle",FALSE,"None"
"ICAM2",9.36440534531174,-0.379653403309137,0.116217642997077,0.0654260231455328,"Middle",FALSE,"None"
"CASP8",10.5622294838563,-0.266134993541636,0.118586881457425,0.067149614883842,"Middle",FALSE,"None"
"CD24",8.11374313433657,0.821245218521084,0.125968457785314,0.0715051078362939,"Middle",FALSE,"None"
"CMA1",7.27833116223321,0.578990805978354,0.129277922018414,0.0746458294499629,"Middle",FALSE,"None"
"IL2RG",9.4076452287685,-0.510353452653121,0.12650517997542,0.0719862111994021,"Middle",FALSE,"None"
"CD44",10.5541434954787,-0.412890618121283,0.126673453767803,0.0722586368075752,"Middle",FALSE,"None"
"ICAM4",7.61684447520933,-1.06948331607702,0.1294144019198,0.074905128028894,"Middle",FALSE,"None"
"CD68",8.72391919723614,0.541513338508182,0.128822168521866,0.0740233381185615,"Middle",FALSE,"None"
"CCR7",6.67784348501153,-0.545330610404099,0.136499290806554,0.0795769924088416,"Middle",FALSE,"None"
"IKZF3",8.96968610790492,-0.580985164675194,0.128832058960448,0.0742087034179426,"Middle",FALSE,"None"
"MAPKAPK5",7.5057982869532,-0.276437508469346,0.140549252122147,0.0825261299071462,"Middle",FALSE,"None"
"PTGFR",5.63169853447843,0.874483493505536,0.132327089274923,0.0769601063147043,"Middle",FALSE,"None"
"GPI",9.81183542437771,-0.48533480215616,0.138701324566575,0.0810541910647068,"Middle",FALSE,"None"
"SLC2A1",7.99947926496044,-0.770828293689088,0.147441966803166,0.0869845912939178,"Middle",FALSE,"None"
"KLRG1",7.30724444688537,-0.731966256618361,0.147467705769846,0.0872054494371195,"Middle",FALSE,"None"
"SMAD7",6.22015799074606,-0.562428208490283,0.157369903820851,0.0941585617003419,"Middle",FALSE,"None"
"CTLA4",7.75517405820345,-0.644372162568839,0.152188131581912,0.0902091435457637,"Middle",FALSE,"None"
"BTK",7.03082690383141,0.374341514386584,0.157789324692828,0.0947759546465632,"Middle",FALSE,"None"
"IL12RB2",7.26556464129537,-0.628402985808027,0.157369903820851,0.0941159559601429,"Middle",FALSE,"None"
"LIMK1",5.54721911330074,0.440894472838103,0.152545564358057,0.0906337662713142,"Middle",FALSE,"None"
"NFATC2",6.96072257557424,-0.584932154666377,0.161132920092905,0.0975337340590245,"Middle",FALSE,"None"
"ELK1",5.82835709998105,-0.4331126344935,0.157789324692828,0.0948496498502216,"Middle",FALSE,"None"
"C6",4.9836458776799,-0.339799490564305,0.127085786523637,0.072671091317561,"Middle",FALSE,"None"
"KIR3DL3",4.97992842635347,-0.33634337775004,0.128084221274396,0.0734206624041518,"Middle",FALSE,"None"
"PTPRC",12.6052696311371,-0.316176997243316,0.160621566059199,0.0970001926131567,"Middle",FALSE,"None"
"IL2RB",8.72124686881419,-0.545755776826875,0.156417732825663,0.0931525410272778,"Middle",FALSE,"None"
"ABL1",4.97693569945224,-0.3016842212982,0.130572060142144,0.0757572901243121,"Middle",FALSE,"None"
"ATG5",8.07895412705407,-0.333124158679984,0.159921018875484,0.0963540866864842,"Middle",FALSE,"None"
"TNFRSF14",7.30445474593344,0.512880780714116,0.165380958283761,0.100566384674644,"Middle",FALSE,"None"
"TNFRSF9",5.24607822503778,-0.571043401432599,0.140295093496767,0.082181226316098,"Middle",FALSE,"None"
"MAPKAPK2",8.55309229478784,-0.340928404745341,0.162761407503643,0.0987464606193649,"Middle",FALSE,"None"
"PLAUR",7.14178299268166,0.74740986574079,0.177606766481956,0.110973265528475,"Middle",FALSE,"None"
"SLAMF6",7.5355369366248,-0.503548659150837,0.171349584852569,0.105458181588094,"Middle",FALSE,"None"
"LTB4R2",5.0790055121175,-0.27651616198153,0.144339948188952,0.0849532191572353,"Middle",FALSE,"None"
"IL1RL1",5.69504831291442,-0.550178070350491,0.167975326135034,0.103081092746743,"Middle",FALSE,"None"
"IL10RA",9.5181308182623,0.371708655828762,0.166161819491791,0.101504709815069,"Middle",FALSE,"None"
"BCL2",7.89663317206708,-0.433499030247987,0.171349584852569,0.105698211261737,"Middle",FALSE,"None"
"TGFB1",10.0516205390696,-0.402648809899423,0.166826984284203,0.102143718411109,"Middle",FALSE,"None"
"GRB2",9.48581153815028,0.202090772990211,0.171349584852569,0.105868711422159,"Middle",FALSE,"None"
"CD6",9.01251088807728,-0.482266303692388,0.172637413627476,0.107145954064473,"Middle",FALSE,"None"
"IL13RA1",8.09826197151501,0.597059916760935,0.180021678161657,0.11298431683786,"Middle",FALSE,"None"
"CD3G",9.5771677480918,-0.555479542335561,0.177854046344466,0.111375825395628,"Middle",FALSE,"None"
"RHOA",9.83808529033197,-0.252075640448945,0.180450259544408,0.113504974971448,"Middle",FALSE,"None"
"REPS1",7.89416367002866,-0.33423321590068,0.190928559183823,0.120628503919486,"Middle",FALSE,"None"
"IFNAR2",7.86633561391291,0.380892065510141,0.197453125574278,0.125026107406865,"Middle",FALSE,"None"
"TARP",9.80600848088305,-0.787619387528547,0.190758920129784,0.120255274614592,"Middle",FALSE,"None"
"HPRT1",8.16667866904537,0.389008805760135,0.204109456338691,0.129810198173561,"Middle",FALSE,"None"
"CD34",5.01811846110067,-0.339873518673446,0.166071187878466,0.101217725387573,"Middle",FALSE,"None"
"TBP",6.28539173011695,-0.591125208363917,0.228545575949823,0.149813696926662,"Middle",FALSE,"None"
"POLR2A",8.91948969054714,-0.282421757753303,0.206928971241323,0.131891966328151,"Middle",FALSE,"None"
"SH2D1A",8.2358403110859,-0.664341569589455,0.213912838078371,0.13694001768197,"Middle",FALSE,"None"
"MKNK1",7.53786659149461,0.401381820619144,0.220934283980234,0.142359329426594,"Middle",FALSE,"None"
"SIRPA",8.79566146820628,0.458471040368762,0.209350960732685,0.133727670872482,"Middle",FALSE,"None"
"RAG2",5.04160630418261,-0.346468451151683,0.172149065191851,0.106602768403322,"Middle",FALSE,"None"
"MAPK8",7.09106270155067,-0.437866776843187,0.227251946514436,0.148014866139807,"Middle",FALSE,"None"
"TNFAIP6",5.02955411449815,-0.360434790724958,0.173350823613394,0.107830498370396,"Middle",FALSE,"None"
"C3",5.08899564730463,-0.346468451151683,0.175109159426593,0.109168471776411,"Middle",FALSE,"None"
"MEF2BNB",5.23081903560259,0.3248808110087,0.199913496754883,0.126862818721718,"Middle",FALSE,"None"
"MIF",8.63646206533947,-0.299478977584933,0.22628214772143,0.146436424745807,"Middle",FALSE,"None"
"CD3D",10.6276687557753,-0.469481766282479,0.222893828951895,0.143932835153037,"Middle",FALSE,"None"
"ATG12",8.68716529808138,-0.24226480220298,0.226938279000133,0.147494055807618,"Middle",FALSE,"None"
"IRGM",5.41118507478095,0.536852608287753,0.216194330994371,0.138702081251619,"Middle",FALSE,"None"
"TGFBR1",8.73590673550746,-0.304975380564386,0.226938279000133,0.147204194119462,"Middle",FALSE,"None"
"HLA-DMB",7.81294522499601,0.583463330265579,0.234038356186603,0.153740677494965,"Middle",FALSE,"None"
"FOS",10.8173173891597,-0.644132644051354,0.234248523062748,0.1542375984501,"Middle",FALSE,"None"
"ITGB2",9.25665294227895,0.320264378958043,0.228545575949823,0.149507614792899,"Middle",FALSE,"None"
"CXCR6",6.09978461887364,-0.571572842409263,0.241914810120669,0.1602643442222,"Middle",FALSE,"None"
"ITLN1",5.98605290336524,0.326548057236059,0.248271525267697,0.166067646420517,"Middle",FALSE,"None"
"C1QBP",8.90701245587776,-0.337756382398499,0.235646782372086,0.155783228513764,"Middle",FALSE,"None"
"NOTCH1",7.59778237812575,0.36349943621749,0.248271525267697,0.165647914261702,"Middle",FALSE,"None"
"CCL3",5.77679837390228,0.448420009578049,0.234248523062748,0.154532149802901,"Middle",FALSE,"None"
"TNFRSF13C",5.79099814136172,-0.56803696538779,0.262373829146641,0.177843348626594,"Middle",FALSE,"None"
"CD82",8.30320663702759,0.469997919277379,0.244639351069679,0.162544562266447,"Middle",FALSE,"None"
"CCL8",5.53505969174223,0.497109232109432,0.228545575949823,0.149636374125082,"Middle",FALSE,"None"
"CXCR3",6.80353374971939,-0.436436679617223,0.281270365586772,0.193397894329537,"Middle",FALSE,"None"
"MS4A1",8.06409498768526,-0.733594307905648,0.255364484533758,0.172379930982342,"Middle",FALSE,"None"
"MAX",11.0990593734455,-0.241687424550257,0.254051702974442,0.170785105765245,"Middle",FALSE,"None"
"RAG1",5.54702667329096,-0.509009036125149,0.254136276384916,0.171196403757203,"Middle",FALSE,"None"
"FLT3LG",8.80071911664587,-0.332037417934224,0.254051702974442,0.170577695945945,"Middle",FALSE,"None"
"PPIA",13.2400077969025,-0.312310972048881,0.273654559425383,0.186634699524424,"Middle",FALSE,"None"
"BID",9.04933776724456,0.255065177693291,0.262088730774222,0.177284566841698,"Middle",FALSE,"None"
"ABCF1",7.41644676340545,-0.290622019522443,0.277986028089871,0.189976504552352,"Middle",FALSE,"None"
"NEFL",5.02456126136619,-0.297626353254524,0.21915724538856,0.140908633366982,"Middle",FALSE,"None"
"LILRA2",8.33995215057657,0.704013350902352,0.268804647412157,0.182577215187895,"Middle",FALSE,"None"
"MAFF",6.05779564637246,0.300553210415728,0.281220840820298,0.192971622989661,"Middle",FALSE,"None"
"IL8",10.0065586157729,-0.500386750779992,0.269934256672329,0.183720944569172,"Middle",FALSE,"None"
"FCER1A",8.25440969257078,0.645474486041364,0.283425210248248,0.195274831049699,"Middle",FALSE,"None"
"IL21R",6.77443366758413,-0.401930081983991,0.308699235630134,0.215701976360805,"Middle",FALSE,"None"
"BAX",9.52321143788358,-0.272305448871494,0.278281581018293,0.190566605690351,"Middle",FALSE,"None"
"CCR8",6.57238727543003,0.699690596380423,0.299106188379817,0.208166224644776,"Middle",FALSE,"None"
"TRAF4",6.45206595058468,-0.236004935839516,0.326126071607806,0.231062823398557,"Middle",FALSE,"None"
"CD207",5.0023692319688,-0.266858158013745,0.248271525267697,0.1662068788403,"Middle",FALSE,"None"
"CD48",11.3113175212766,0.236256316506838,0.299106188379817,0.208157539289762,"Middle",FALSE,"None"
"MAFG",7.36347686786372,0.211165979327951,0.312358931356915,0.218694816654354,"Middle",FALSE,"None"
"HIF1A",8.78288273167524,-0.281632721581841,0.299106188379817,0.208581721324837,"Middle",FALSE,"None"
"ATG10",6.93106567224981,-0.340534359474921,0.318293822543217,0.224181841540202,"Middle",FALSE,"None"
"CD69",6.94342936391533,0.408633000847741,0.328420556070685,0.233146531436512,"Middle",FALSE,"None"
"IL2RA",6.09021895537659,0.443954591214613,0.294890358717049,0.204407961342222,"Middle",FALSE,"None"
"CCL20",5.05724876706353,-0.367785620785256,0.244639351069679,0.162751702176063,"Middle",FALSE,"None"
"PLA2G6",5.20846805398695,0.264648819655624,0.293044986270103,0.202720102078063,"Middle",FALSE,"None"
"TRAF3",7.23016134681914,-0.321873951478147,0.336101832775753,0.23906824925472,"Middle",FALSE,"None"
"APP",9.0778013979391,0.180524941766922,0.317580073630569,0.223236202384668,"Middle",FALSE,"None"
"IRAK4",8.19454929400576,-0.16368197338848,0.326007057821706,0.230523819129156,"Middle",FALSE,"None"
"IL16",9.24653187731422,-0.22974407749248,0.322066880377534,0.227288481828497,"Middle",FALSE,"None"
"DEFA1",6.42048256946384,-0.83740708555255,0.359589962329243,0.258784408036108,"Middle",FALSE,"None"
"HLA-DRB1",11.5628006569553,-0.344545461800113,0.346317712487398,0.247783802658347,"Middle",FALSE,"None"
"CHUK",7.25290486328106,-0.238420370261531,0.367897603403642,0.265276235648093,"Middle",FALSE,"None"
"IKZF1",9.79472726513376,-0.21484288630222,0.342047095692423,0.243774150486511,"Middle",FALSE,"None"
"CD79B",6.65933426427842,-0.293528412198405,0.38700980080271,0.281216326664173,"Middle",FALSE,"None"
"IRF8",7.26701948462913,-0.212908203865547,0.383927357727803,0.278441040472046,"Middle",FALSE,"None"
"TNFSF15",5.09366524829795,-0.290164571111256,0.293044986270103,0.20243967071368,"Middle",FALSE,"None"
"MAVS",5.07725707319994,-0.228101049085313,0.315222705488005,0.221139499108043,"Middle",FALSE,"None"
"PTGER3",6.02207267609698,-0.34627246202668,0.433540558873517,0.325400222461372,"Middle",FALSE,"None"
"CD99",10.8532628128835,-0.449767979050655,0.380728809021556,0.275590309459118,"Middle",FALSE,"None"
"IKZF2",7.74899234594814,-0.413415699397317,0.394905996104426,0.288606334670459,"Middle",FALSE,"None"
"LTF",7.58383522832521,0.662443912198725,0.41781921166285,0.307100034234758,"Middle",FALSE,"None"
"HLA-A",9.41209407676752,1.46209245343493,0.393632884783795,0.287126915958054,"Middle",FALSE,"None"
"XBP1",8.97472295120632,0.193561883657118,0.393067961611454,0.28616663313972,"Middle",FALSE,"None"
"APOE",5.58699953049671,-0.366397643897302,0.374584623143432,0.27062041114128,"Middle",FALSE,"None"
"KIR3DL2",6.86540197443303,0.28411130597579,0.435678508726353,0.328469483222404,"Middle",FALSE,"None"
"CD81",9.75543940794245,0.185905853921605,0.40229084800897,0.294564428458451,"Middle",FALSE,"None"
"PTGS1",7.22391900121372,-0.228559035578496,0.433540558873517,0.325911243002547,"Middle",FALSE,"None"
"LILRB4",5.77798372427376,-0.237554135894338,0.431400465461539,0.322497419089798,"Middle",FALSE,"None"
"CTNNB1",8.19046883904589,-0.181162202534995,0.420447229679962,0.310790839233445,"Middle",FALSE,"None"
"ENTPD1",6.28031142965192,-0.25488870423712,0.442316303516325,0.334975945340815,"Middle",FALSE,"None"
"NFATC1",7.65773526041123,0.17388975071493,0.436893082633573,0.330259485059131,"Middle",FALSE,"None"
"CASP3",10.3741229218948,0.25441748021604,0.423263195994457,0.313739555712476,"Middle",FALSE,"None"
"BIRC2",8.86264067718916,0.165299018838043,0.424371994912113,0.316345421251643,"Middle",FALSE,"None"
"CCR5",8.14655676280274,-0.320453530368184,0.435678508726353,0.32873371439464,"Middle",FALSE,"None"
"CD7",9.49060012572411,0.364557240995849,0.423263195994457,0.314053026874548,"Middle",FALSE,"None"
"HLA-DMA",9.14830476595579,-0.320252641177595,0.424371994912113,0.316651349062735,"Middle",FALSE,"None"
"MAP2K4",10.0891188968916,-0.204217699269799,0.424371994912113,0.316399138111375,"Middle",FALSE,"None"
"CCL19",5.04718606286903,-0.198380811785533,0.352320807178515,0.252570285759772,"Middle",FALSE,"None"
"MBL2",5.15118064783518,-0.326927774979008,0.344283718102812,0.245848345423487,"Middle",FALSE,"None"
"CD70",5.16094552687374,-0.227185123971051,0.352650782333,0.253298679081583,"Middle",FALSE,"None"
"ATG16L1",5.79330580785726,0.254723140124595,0.467616227014947,0.357545691043854,"Middle",FALSE,"None"
"ARG1",5.49078274465207,0.483497130646915,0.418054194061045,0.307855808178845,"Middle",FALSE,"None"
"CD47",10.9388658226273,-0.177576173643372,0.448184426551008,0.340670170809343,"Middle",FALSE,"None"
"CDKN1A",7.99309192319589,0.240322633164523,0.464104097696908,0.354065469233206,"Middle",FALSE,"None"
"DOCK9",6.93141302262669,0.335050913829265,0.49485296751167,0.385115698565567,"Middle",FALSE,"None"
"TICAM1",5.64681722746638,0.22960554440401,0.457238777513771,0.348190198776177,"Middle",FALSE,"None"
"IL15",7.64416021726647,0.247480545072404,0.474695094481173,0.367441809535636,"Middle",FALSE,"None"
"LCK",9.16135992727536,-0.314745658916893,0.446051260599751,0.338426618920871,"Middle",FALSE,"None"
"SMAD5",6.32611878186021,-0.321849884041595,0.516885620266029,0.409471453711443,"Middle",FALSE,"None"
"POU2F2",6.08439700234411,-0.247113268114937,0.509092696981453,0.401167885348007,"Middle",FALSE,"None"
"GZMH",12.0137402004866,-0.479792071110413,0.473105110623414,0.36489138936506,"Middle",FALSE,"None"
"HAVCR2",6.43899268128161,0.356624720585522,0.467616227014947,0.358049244952868,"Middle",FALSE,"None"
"KLRC1",7.7537156099146,-0.355155591738475,0.496041531924083,0.387287191720562,"Middle",FALSE,"None"
"HLA-DQB1",7.70308157458123,-0.244391160513758,0.486133939983884,0.377652168160423,"Middle",FALSE,"None"
"NOTCH2",9.42442615461993,-0.144759489990298,0.469009014894032,0.360423943105456,"Middle",FALSE,"None"
"SHC1",7.96131841206303,-0.145835678954953,0.499151922450835,0.391518297466701,"Middle",FALSE,"None"
"CCND3",10.2644325263895,-0.147913473234395,0.474418807761352,0.366566275452983,"Middle",FALSE,"None"
"SLAMF7",9.22268296157433,-0.367547151099219,0.479186637088072,0.371586848285869,"Middle",FALSE,"None"
"CSF1R",7.64253075399537,-0.326086153520794,0.499151922450835,0.391942165048564,"Middle",FALSE,"None"
"CARD9",6.41449867717944,0.214807669606188,0.542461833945761,0.435581242166892,"Middle",FALSE,"None"
"PRKCA",5.97212133614411,-0.160728715327845,0.54138155743417,0.4334072719208,"Middle",FALSE,"None"
"PTGS2",8.21758124942101,-0.303795173699791,0.496041531924083,0.387424348504165,"Middle",FALSE,"None"
"BLNK",6.24592214764861,0.233142894918885,0.559319101593742,0.450887643962598,"Middle",FALSE,"None"
"LILRB5",5.14315560470955,-0.247062159419779,0.412515415598851,0.302626371834025,"Middle",FALSE,"None"
"STAT4",8.83132635732097,-0.177881205087191,0.514639550350316,0.406699686390565,"Middle",FALSE,"None"
"C7",5.10277792129424,-0.292197050211411,0.418856222529625,0.309030602117394,"Middle",FALSE,"None"
"DPP4",8.05541405205017,-0.210320621750137,0.534632799185702,0.426513195445218,"Middle",FALSE,"None"
"PECAM1",8.55728856363831,-0.162197543811889,0.526008997385105,0.417432523726813,"Middle",FALSE,"None"
"SIGIRR",7.97439790503219,0.299663024414937,0.530751763801343,0.421936548628683,"Middle",FALSE,"None"
"PLA2G2A",5.3435522402214,-0.289426237985205,0.431484029448588,0.323161678959403,"Middle",FALSE,"None"
"TBXA2R",5.14403585659143,-0.222583410775134,0.473105110623414,0.364855600843833,"Middle",FALSE,"None"
"TNFSF14",6.1334695905632,-0.16535610270923,0.628304373860597,0.521396237722532,"Middle",FALSE,"None"
"IFNG",6.36834066424614,-0.244679747884245,0.613128561538332,0.505382119761721,"Middle",FALSE,"None"
"TLR3",5.3816296946563,-0.262000337457712,0.506595409450237,0.398493460153325,"Middle",FALSE,"None"
"CD244",7.94984247825374,0.281092583680522,0.572764619776836,0.463324239150021,"Middle",FALSE,"None"
"TRAF2",6.4890726699319,0.156396661506307,0.642669210617848,0.536902171771396,"Middle",FALSE,"None"
"TP53",6.59874811036736,-0.163761543688363,0.645287236180446,0.541418528453318,"Middle",FALSE,"None"
"IL1RL2",5.51306662967235,0.385723829854282,0.514639550350316,0.40697437245276,"Middle",FALSE,"None"
"IRAK1",7.4663709162831,-0.133681198763396,0.61227369321031,0.502115664724773,"Middle",FALSE,"None"
"HLA-DOB",5.44089350417218,-0.342354749940744,0.530840818687718,0.422747709164138,"Middle",FALSE,"None"
"ALAS1",7.36020226149949,-0.112515766705934,0.622903878273996,0.515177126661757,"Middle",FALSE,"None"
"PDGFRB",4.94023788602411,-0.162178361553407,0.468862107445613,0.35965712565563,"Middle",FALSE,"None"
"CXCR4",10.3905611581059,0.154053192033784,0.589202619448171,0.478264887752909,"Middle",FALSE,"None"
"EGR2",6.01898163406818,0.267145414448605,0.645287236180446,0.541802287848431,"Middle",FALSE,"None"
"LILRB2",7.80484227067215,-0.170885063006025,0.634406968863326,0.529001001699643,"Middle",FALSE,"None"
"CD59",10.4486121621704,-0.116821034282063,0.609575641497954,0.498202686077826,"Middle",FALSE,"None"
"IRAK2",6.70040535763869,0.1039943883232,0.710276801970536,0.618049433931782,"Middle",FALSE,"None"
"JUN",6.44317332107973,0.125297950865274,0.721536997881882,0.629961172488226,"Middle",FALSE,"None"
"IKBKE",6.57979407159607,-0.105980858063559,0.730944150296151,0.640213286451859,"Middle",FALSE,"None"
"AICDA",5.12899148387914,-0.266804194490598,0.497239773713858,0.389053714161052,"Middle",FALSE,"None"
"DAXX",6.9296492330408,0.0857268255153354,0.710276801970536,0.618148848576868,"Middle",FALSE,"None"
"PTPN2",8.6513120186501,0.11700075789215,0.645175517733107,0.539895830739002,"Middle",FALSE,"None"
"CXCL9",5.32381711233571,0.288958519236321,0.571234627896575,0.461289887799327,"Middle",FALSE,"None"
"G6PD",7.58766696763253,0.201056935900191,0.66570139285489,0.570837847286229,"Middle",FALSE,"None"
"PMCH",5.5449140610439,0.316389104530781,0.585501188848349,0.474443780642804,"Middle",FALSE,"None"
"STAT5B",9.12919752649984,-0.128131150110079,0.634406968863326,0.529114877796749,"Middle",FALSE,"None"
"CD36",6.47749897788472,-0.24170236108335,0.755613965512817,0.670507431622514,"Middle",FALSE,"None"
"CFL1",11.4150456860343,-0.129885085277007,0.651396235139159,0.549758538964114,"Middle",FALSE,"None"
"GZMM",5.84832772112344,-0.179692414668629,0.760281070842254,0.676717514809984,"Middle",FALSE,"None"
"TSLP",5.80668824604662,0.325750757903321,0.628713529376228,0.522612640876195,"Middle",FALSE,"None"
"SKI",7.09108579418288,0.131196880340807,0.710276801970536,0.616647988914706,"Middle",FALSE,"None"
"SRC",6.20927493989461,0.109886053267723,0.740671822062383,0.651832524018638,"Middle",FALSE,"None"
"IL1R2",8.7258022671565,-0.37916792101479,0.661254495437812,0.562568149251508,"Middle",FALSE,"None"
"MAPK3",8.51777755647457,-0.120323944691695,0.662372923910617,0.566269125843048,"Middle",FALSE,"None"
"ITGA5",9.09081147827871,-0.14255147563181,0.648494613044191,0.546291138464005,"Middle",FALSE,"None"
"TRADD",6.0772223878048,0.094896456843343,0.76122657923106,0.6805386851982,"Middle",FALSE,"None"
"MASP2",5.3612846481044,0.297615667191542,0.594791205011834,0.483630784549371,"Middle",FALSE,"None"
"C9",5.5899174497134,-0.226113783848481,0.628304373860597,0.521167287260916,"Middle",FALSE,"None"
"HMGN1",5.41032023402083,0.271253525561435,0.605016288623156,0.493632536742742,"Middle",FALSE,"None"
"CD83",6.38999908493863,0.0823413359501775,0.792570430179141,0.719614156271437,"Middle",FALSE,"None"
"TRAF6",6.90460459870098,-0.0748071360462292,0.745250537546021,0.6569014501103,"Middle",FALSE,"None"
"LILRB1",6.65135740895528,0.313800765305819,0.768566962094227,0.689244848851587,"Middle",FALSE,"None"
"KLRD1",10.4227317800708,-0.2688983437251,0.661254495437812,0.562582161992728,"Middle",FALSE,"None"
"TIRAP",6.55777989384573,-0.0910321884943075,0.796264994071199,0.724079185682597,"Middle",FALSE,"None"
"CCRL1",5.4233796956772,0.313770765029353,0.610094135854621,0.499477346927005,"Middle",FALSE,"None"
"TNFRSF4",5.40316683135816,-0.173832587726893,0.559064501468375,0.44990267412448,"Middle",FALSE,"None"
"HLA-DPB1",10.1386495558248,0.229677293043148,0.66570139285489,0.57099910265796,"Middle",FALSE,"None"
"C8B",5.08300729668842,-0.211857112646693,0.536542349345979,0.428784890063104,"Middle",FALSE,"None"
"IL33",5.75095507992573,0.32613535572283,0.662372923910617,0.56629651653725,"Middle",FALSE,"None"
"KIR3DS1",6.27166909297268,-0.127382014912555,0.828024376466947,0.763215031897142,"Middle",FALSE,"None"
"TBX21",8.51674804383931,-0.245993343793053,0.69443761054463,0.600489984013487,"Middle",FALSE,"None"
"VCAM1",5.53685303459547,0.312882733370449,0.616227010891505,0.508795523637059,"Middle",FALSE,"None"
"KLRB1",6.40846067799062,-0.175494947506819,0.840444078294335,0.779491369687214,"Middle",FALSE,"None"
"TNFRSF18",5.39426253146381,-0.193990906295895,0.542461833945761,0.435785238985716,"Middle",FALSE,"None"
"DUSP4",6.04955277566852,0.219614617952727,0.685639927959252,0.590969979747305,"Middle",FALSE,"None"
"CYSLTR2",5.67718540729056,-0.230431993127961,0.730121681197004,0.638474608243405,"Middle",FALSE,"None"
"UBE2L3",9.93145848771918,-0.100865052397285,0.686216186216925,0.592423736775839,"Middle",FALSE,"None"
"GFI1",6.32698717052826,-0.119966035416978,0.859527842448462,0.809604890964571,"Middle",FALSE,"None"
"HLA-DRA",13.5181662105072,-0.141964993259238,0.761304764852804,0.681670375223849,"Middle",FALSE,"None"
"IL26",5.2908237813331,0.219411735294837,0.613119308487168,0.504134152259628,"Middle",FALSE,"None"
"TYROBP",11.4533025880118,-0.119038558058756,0.735082475883745,0.644863148299687,"Middle",FALSE,"None"
"CD86",7.87198033209392,0.0838242134622327,0.752230535076573,0.666201380437412,"Middle",FALSE,"None"
"IFNAR1",7.03988141773938,-0.0717367832439475,0.789754541461565,0.715955999930289,"Middle",FALSE,"None"
"CFH",5.30184264246843,0.135371184342532,0.613119308487168,0.504519375184699,"Middle",FALSE,"None"
"TGFB2",5.8657374236745,0.110318172328225,0.82681309747664,0.758890965213038,"Middle",FALSE,"None"
"IL4",5.38608799535809,0.133496433074292,0.685639927959252,0.590252742239318,"Middle",FALSE,"None"
"MS4A2",7.31587978033572,0.114967478412969,0.828024376466947,0.763353016519738,"Middle",FALSE,"None"
"TNF",5.62809651949262,0.093198482132312,0.823157961328618,0.754274449920365,"Middle",FALSE,"None"
"IL12RB1",7.86814250272983,0.0806089643238561,0.784296227846715,0.708820021819626,"Middle",FALSE,"None"
"GZMB",13.1627511912971,-0.171734714028538,0.797785642562202,0.726574650757487,"Middle",FALSE,"None"
"TNFSF18",5.40112732469416,0.24798172103781,0.645287236180446,0.54268926557435,"Middle",FALSE,"None"
"IL1R1",7.05417420240891,0.097697594387232,0.834998980703457,0.773276601376702,"Middle",FALSE,"None"
"PDCD1",6.44493912647766,-0.0447123042626041,0.952635559319248,0.920748176580528,"Middle",FALSE,"None"
"TIGIT",8.50584646951502,-0.114617271795256,0.770594085562213,0.693094880496817,"Middle",FALSE,"None"
"SYK",8.55384618919988,0.115219435930856,0.749819823795681,0.661974823518363,"Middle",FALSE,"None"
"AREG",5.51020822061677,0.275852904517819,0.651396235139159,0.550552466519289,"Middle",FALSE,"None"
"PDCD2",6.65439251011171,-0.000796951948164093,0.99742257547357,0.99742257547357,"Middle",FALSE,"None"
"ZAP70",7.24623675757603,-0.101021435264966,0.82681309747664,0.759930029619395,"Middle",FALSE,"None"
"CD8A",8.14170630247869,0.14663845124953,0.770594085562213,0.693212252702409,"Middle",FALSE,"None"
"CX3CR1",9.36511118073489,0.263846743891836,0.738987165244048,0.649319266532427,"Middle",FALSE,"None"
"IFNA2",5.09396585148634,-0.140694385861743,0.600314396165159,0.488959006081524,"Middle",FALSE,"None"
"FADD",7.17627084995217,-0.0352348575005745,0.892344917032266,0.844093210998167,"Middle",FALSE,"None"
